出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
1110217,11101,6754,匯僑設計,其他,391018,432323,260355,-9.554199059,50.18647616,391018,260355,50.18647616,今年訂單大幅增加，多個工地進入施工期，將按完工比例法陸續認列收入。
1110217,11101,6756,威鋒電子,半導體業,342859,293104,263761,16.97520334,29.98851233,342859,263761,29.98851233,-
1110217,11101,6768,志強-KY,其他,1291587,1292058,1360187,-0.036453472,-5.043424176,1291587,1360187,-5.043424176,-
1110217,11101,6770,力積電,半導體業,6884583,6871766,4189994,0.186516828,64.31009209,6884583,4189994,64.31009209,受惠半導體產業熱絡，成熟製程晶片需求大增，產能供不應求，銷售量及銷售價格均較去年同期增加。
1110217,11101,6776,展碁國際,電子通路業,2194987,1966491,1431569,11.61947855,53.32736319,2194987,1431569,53.32736319,各通路因應年節提前備貨
1110217,11101,6781,AES-KY,電子零組件業,1091709,1070114,734933,2.018009296,48.54537761,1091709,734933,48.54537761,-
1110217,11101,6790,永豐實,造紙工業,962964,904300,995646,6.48722769,-3.28249197,962964,995646,-3.28249197,-
1110217,11101,6792,詠業,通信網路業,148904,124037,132155,20.04805018,12.6737543,148904,132155,12.6737543,-
1110217,11101,6806,森崴能源,其他,145796,1418254,72496,-89.72003604,101.1090267,145796,72496,101.1090267,本月及本年累計營收較去年本月及去年累計增加，主要係因本月承接工程案件依進度認列收入所致
1110217,11101,8011,台通,通信網路業,164695,274613,124961,-40.02651003,31.7971207,164695,124961,31.7971207,-
1110217,11101,8016,矽創,半導體業,1884275,1951479,1418533,-3.443747025,32.83265176,1884275,1418533,32.83265176,-
1110217,11101,8021,尖點,其他電子業,325696,345003,266938,-5.596183222,22.01185294,325696,266938,22.01185294,-
1110217,11101,8028,昇陽半導體,半導體業,260045,247734,226546,4.969443032,14.78684241,260045,226546,14.78684241,-
1110217,11101,8033,雷虎,其他,70997,81297,100103,-12.6695942,-29.07605167,70997,100103,-29.07605167,-
1110217,11101,8039,台虹,電子零組件業,800600,797791,750283,0.352097228,6.706402784,800600,750283,6.706402784,自結數尚未經會計師簽證，特此說明。
1110217,11101,8046,南電,電子零組件業,5240240,4908376,3921811,6.76117722,33.61786175,5240240,3921811,33.61786175,-
1110217,11101,8070,長華*,電子通路業,1928184,1975504,1604399,-2.395338101,20.18107715,1928184,1604399,20.18107715,-
1110217,11101,8072,陞泰,電子通路業,121151,105326,119134,15.02478021,1.693051522,121151,119134,1.693051522,-
1110217,11101,8081,致新,半導體業,814958,748238,808781,8.916948885,0.763741977,814958,808781,0.763741977,-
1110217,11101,8101,華冠,通信網路業,45951,50595,127425,-9.178772606,-63.93878752,45951,127425,-63.93878752,主要客戶出貨量持續下滑，導致營收較去年同期大幅降低。
1110217,11101,8103,瀚荃,電子零組件業,405443,379455,343719,6.848769946,17.95769218,405443,343719,17.95769218,係本公司自結合併營收
1110217,11101,8104,錸寶,光電業,111476,187164,166556,-40.43940074,-33.06995845,111476,166556,-33.06995845,110年7月12日取得來穎科技股權，重編合併報表，因此更新合併後相關營收數。
1110217,11101,8105,凌巨,光電業,916432,937723,753779,-2.270499924,21.5783406,916432,753779,21.5783406,-
1110217,11101,8110,華東,半導體業,755049,830900,464553,-9.128776026,62.53236983,755049,464553,62.53236983,主係合併營收之主體增加所致。
1110217,11101,8112,至上,電子通路業,21788356,18167105,16287933,19.93301079,33.76992648,21788356,16287933,33.76992648,-
1110217,11101,8114,振樺電,電腦及週邊設備業,795823,1031496,617333,-22.84768918,28.91308257,795823,617333,28.91308257,-
1110217,11101,8131,福懋科,半導體業,857821,834523,856514,2.791774463,0.152595287,857821,856514,0.152595287,-
1110217,11101,8150,南茂,半導體業,2272996,2265502,2163311,0.330787614,5.070237243,2272996,2163311,5.070237243,-
1110217,11101,8163,達方,電腦及週邊設備業,2576169,2469392,2081055,4.32401984,23.79149037,2576169,2081055,23.79149037,-
1110217,11101,8201,無敵,其他電子業,88490,85146,69317,3.927371808,27.65988141,88490,69317,27.65988141,-
1110217,11101,8210,勤誠,電腦及週邊設備業,735855,932892,577048,-21.1210944,27.52058754,735855,577048,27.52058754,-
1110217,11101,8213,志超,電子零組件業,2392585,2412312,2107932,-0.817763208,13.50389861,2392585,2107932,13.50389861,-
1110217,11101,8215,明基材,光電業,1485737,1456910,1389499,1.978639724,6.926093506,1485737,1389499,6.926093506,-
1110217,11101,8222,寶一,電機機械,35927,35526,20399,1.128750774,76.1213785,35927,20399,76.1213785,疫情影響
1110217,11101,8249,菱光,電子零組件業,300424,208982,370290,43.75592156,-18.86791434,300424,370290,-18.86791434,-
1110217,11101,8261,富鼎,半導體業,375452,349461,370715,7.437453679,1.277801006,375452,370715,1.277801006,-
1110217,11101,8271,宇瞻,半導體業,911767,695325,658190,31.12817747,38.52641335,911767,658190,38.52641335,-
1110217,11101,8341,日友,其他,343512,293751,253586,16.93985723,35.46173685,343512,253586,35.46173685,-
1110217,11101,8367,建新國際,航運業,193341,175198,154606,10.35571182,25.05400825,193341,154606,25.05400825,-
1110217,11101,8374,羅昇,電機機械,297814,284089,334614,4.831232466,-10.99774666,297814,334614,-10.99774666,-
1110217,11101,8404,百和興業-KY,其他,578508,652606,674476,-11.35417082,-14.22852703,578508,674476,-14.22852703,-
1110217,11101,8411,福貞-KY,其他,682573,867244,772703,-21.29400722,-11.66424875,682573,772703,-11.66424875,-
1110217,11101,8422,可寧衛,其他,392560,291211,233169,34.80260018,68.35857254,392560,233169,68.35857254,子公司挹注之紙業收入，較去年同期增加38.47%。
1110217,11101,8427,基勝-KY,其他,1790,13971,345667,-87.18774605,-99.48216058,1790,345667,-99.48216058,1.本公司自2021年4月起，功能性貨幣從人民幣轉換為美金；2021年1月美金與台幣匯率為28.39。
1110217,11101,8429,金麗-KY,貿易百貨,33565,45405,43572,-26.0764233,-22.96658404,33565,43572,-22.96658404,-
1110217,11101,8442,威宏-KY,其他,628299,563944,433178,11.41159406,45.04406964,628299,433178,45.04406964,-
1110217,11101,8443,阿瘦,貿易百貨,130321,118244,101710,10.21362606,28.12997739,130321,101710,28.12997739,-
1110217,11101,8454,富邦媒,貿易百貨,8417453,8013168,6748377,5.045258005,24.73299876,8417453,6748377,24.73299876,-
1110217,11101,8462,柏文,觀光事業,301165,309171,307800,-2.589505484,-2.155620533,301165,307800,-2.155620533,-
1110217,11101,8463,潤泰材,其他,256644,348353,331023,-26.32645621,-22.46943566,256644,331023,-22.46943566,-
1110217,11101,8464,億豐,其他,2389893,2688471,2248138,-11.10586649,6.305440324,2389893,2248138,6.305440324,-
1110217,11101,8466,美吉吉-KY,其他,350790,450782,262534,-22.18189724,33.61697913,350790,262534,33.61697913,-
1110217,11101,8467,波力-KY,其他,179381,85477,55603,109.8587924,222.6102908,179381,55603,222.6102908,主係本期曲棍球桿出貨增加
1110217,11101,8473,山林水,其他,280093,522191,451627,-46.36196334,-37.98134301,280093,451627,-37.98134301,-
1110217,11101,8478,東哥遊艇,其他,289185,486950,79033,-40.61299928,265.904116,289185,79033,265.904116,主係認列遊艇銷貨收入增加所致
1110217,11101,8480,泰昇-KY,其他,116148,148920,155550,-22.00644641,-25.33076181,116148,155550,-25.33076181,-
1110217,11101,8481,政伸,其他,133509,123138,149626,8.422257954,-10.77152367,133509,149626,-10.77152367,-
1110217,11101,8482,商億-KY,其他,344388,584837,392285,-41.11384882,-12.20974547,344388,392285,-12.20974547,-
1110217,11101,8488,吉源-KY,其他,396115,440130,265028,-10.00045441,49.46156633,396115,265028,49.46156633,-
1110217,11101,8499,鼎炫-KY,其他電子業,234545,271211,193487,-13.51936315,21.22003029,234545,193487,21.22003029,"以人民幣計，本月合併營收淨額為53,902千元，年增22.18%；累計1月合併營收淨額約為53,902千元，年增22.18%"
1110217,11101,8926,台汽電,油電燃氣業,374137,829189,648287,-54.87916506,-42.28836919,374137,648287,-42.28836919,-
1110217,11101,8940,新天地,觀光事業,146919,116052,128182,26.59755971,14.617497,146919,128182,14.617497,-
1110217,11101,8996,高力,電機機械,186934,198155,170058,-5.662738765,9.9236731,186934,170058,9.9236731,-
1110217,11101,9105,泰金寶-DR,存託憑證,10039707,9434030,8754278,6.420130103,14.6834382,10039707,8754278,14.6834382,-
1110217,11101,912000,晨訊科-DR,存託憑證,256112,310730,269331,-17.57731793,-4.908087075,256112,269331,-4.908087075,-
1110217,11101,9802,鈺齊-KY,其他,1469029,1645808,1374947,-10.74116786,6.842591024,1469029,1374947,6.842591024,-
1110217,11101,9902,台火,其他,373,67518,15034,-99.44755473,-97.51895703,373,15034,-97.51895703,本月營收較去年同期減少主要係因本月無銷售進口汽車所致
1110217,11101,9904,寶成,其他,27006399,22169830,24706907,21.81599498,9.307081619,27006399,24706907,9.307081619,-
1110217,11101,9905,大華,其他,650539,692814,578265,-6.101926347,12.498422,650539,578265,12.498422,-
1110217,11101,9906,欣巴巴,建材營造,40890,59483,39953,-31.25767026,2.345255675,40890,39953,2.345255675,-
1110217,11101,9907,統一實,其他,4013227,4487370,2970505,-10.56616682,35.10251624,4013227,2970505,35.10251624,-
1110217,11101,9908,大台北,油電燃氣業,291933,288745,316661,1.104088382,-7.808981845,291933,316661,-7.808981845,-
1110217,11101,9910,豐泰,其他,7508583,7443119,6848144,0.879523759,9.644058303,7508583,6848144,9.644058303,合併營收為本公司自結數
1110217,11101,9911,櫻花,其他,854901,909458,786983,-5.998847665,8.630173714,854901,786983,8.630173714,-
1110217,11101,9912,偉聯,電腦及週邊設備業,47651,53383,39353,-10.7375007,21.08606714,47651,39353,21.08606714,-
1110217,11101,9914,美利達,其他,2523303,2235405,2129746,12.8790085,18.47905807,2523303,2129746,18.47905807,-
1110217,11101,9917,中保科,其他,1279879,1363746,1200221,-6.149752227,6.636944363,1279879,1200221,6.636944363,-
1110217,11101,9918,欣天然,油電燃氣業,233473,159653,216531,46.23777818,7.824283821,233473,216531,7.824283821,-
1110217,11101,9919,康那香,其他,352397,342022,439034,3.033430598,-19.73355139,352397,439034,-19.73355139,-
1110217,11101,9921,巨大,其他,6678252,6413438,6570677,4.129049037,1.637198115,6678252,6570677,1.637198115,-
1110217,11101,9924,福興,其他,928156,811960,813378,14.31055717,14.11127422,928156,813378,14.11127422,-
1110217,11101,9925,新保,其他,620036,652876,643388,-5.030051648,-3.629536143,620036,643388,-3.629536143,-
1110217,11101,9926,新海,油電燃氣業,224033,189420,229327,18.27314961,-2.308493985,224033,229327,-2.308493985,-
1110217,11101,9927,泰銘,其他,821610,921282,799169,-10.81883723,2.808041853,821610,799169,2.808041853,-
1110217,11101,9928,中視,其他,79932,89958,74157,-11.14520109,7.787531858,79932,74157,7.787531858,-
1110217,11101,9929,秋雨,其他,51343,67131,58599,-23.51819577,-12.38246386,51343,58599,-12.38246386,-
1110217,11101,9930,中聯資源,其他,1019768,973950,1007802,4.704348272,1.187336401,1019768,1007802,1.187336401,-
1110217,11101,9931,欣高,油電燃氣業,123578,103622,106782,19.25845863,15.72924276,123578,106782,15.72924276,-
1110217,11101,9933,中鼎,其他,6178496,10025807,4997529,-38.37407802,23.63101845,6178496,4997529,23.63101845,-
1110217,11101,9934,成霖,其他,1721312,1510314,1722637,13.97047237,-0.076916959,1721312,1722637,-0.076916959,-
1110217,11101,9935,慶豐富,其他,411209,460054,453637,-10.61723189,-9.352852611,411209,453637,-9.352852611,-
1110217,11101,9937,全國,油電燃氣業,2022990,2046571,1704966,-1.152219982,18.65280598,2022990,1704966,18.65280598,-
1110217,11101,9938,百和,其他,1328320,1392699,1385151,-4.622606895,-4.102873983,1328320,1385151,-4.102873983,-
1110217,11101,9939,宏全,其他,1963124,1626329,1842024,20.70890945,6.57429002,1963124,1842024,6.57429002,-
1110217,11101,9940,信義,其他,1295290,2079153,1238021,-37.70107347,4.62585045,1295290,1238021,4.62585045,-
1110217,11101,9941,裕融,其他,2944386,2865302,2637448,2.760058102,11.63768916,2944386,2637448,11.63768916,-
1110217,11101,9942,茂順,其他,317097,360184,346000,-11.96249695,-8.353468208,317097,346000,-8.353468208,-
1110217,11101,9943,好樂迪,觀光事業,239521,269574,234503,-11.14833033,2.139844693,239521,234503,2.139844693,-
1110217,11101,9944,新麗,其他,237941,230151,246471,3.38473437,-3.460853407,237941,246471,-3.460853407,-
1110217,11101,9945,潤泰新,其他,2496170,3207869,2428261,-22.1860369,2.796610414,2496170,2428261,2.796610414,-
1110217,11101,9946,三發地產,建材營造,63196,118424,28333,-46.63581706,123.04733,63196,28333,123.04733,本月營收較去年同期增加，係因本月過戶交屋戶數較去年同期增加。
1110217,11101,9955,佳龍,其他,155798,156888,262114,-0.694763143,-40.56097728,155798,262114,-40.56097728,-
1110217,11101,9958,世紀鋼,鋼鐵工業,784054,929103,511059,-15.61172443,53.41751148,784054,511059,53.41751148,本月及本年增加百分比達50%以上，主因風力事業陸續投產，影響收入較同期增加。
